id,query,method,mrr,rank_found,n_expected,top_hits,recall@1,coverage@1,ndcg@1,mrr@1,recall@3,coverage@3,ndcg@3,mrr@3,recall@5,coverage@5,ndcg@5,mrr@5,recall@10,coverage@10,ndcg@10,mrr@10
C03,GKL이 임직원 협업과 전자결재 환경을 새로 구축하려는 2024년 정보화 사업에 책정한 금액은 얼마인가요?,hybrid,1.0,1.0,1,그랜드코리아레저(주)_2024년도 GKL  그룹웨어 시스템 구축 용역.hwp | 고려대학교_차세대 포털·학사 정보시스템 구축사업.pdf | 인천공항운영서비스(주)_인천공항운영서비스㈜ 차세대 ERP시스템 구축 .hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C03,GKL이 임직원 협업과 전자결재 환경을 새로 구축하려는 2024년 정보화 사업에 책정한 금액은 얼마인가요?,hybrid_rerank,1.0,1.0,1,그랜드코리아레저(주)_2024년도 GKL  그룹웨어 시스템 구축 용역.hwp | 고려대학교_차세대 포털·학사 정보시스템 구축사업.pdf | 재단법인 광주광역시 광주문화재단_2024년 광주문화예술통합플랫폼 시스.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C04,GKL이 사내 협업 업무 환경을 새로 만드는 사업은 어떤 경쟁 방식과 낙찰 절차로 계약하나요?,hybrid,1.0,1.0,1,그랜드코리아레저(주)_2024년도 GKL  그룹웨어 시스템 구축 용역.hwp | 재단법인 광주연구원_광주정책연구아카이브(GPA) 시스템 개발.hwp | 파주도시관광공사_종량제봉투 판매관리 전산시스템 개선사업.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C04,GKL이 사내 협업 업무 환경을 새로 만드는 사업은 어떤 경쟁 방식과 낙찰 절차로 계약하나요?,hybrid_rerank,1.0,1.0,1,그랜드코리아레저(주)_2024년도 GKL  그룹웨어 시스템 구축 용역.hwp | 재단법인 광주광역시 광주문화재단_2024년 광주문화예술통합플랫폼 시스.hwp | 재단법인 광주연구원_광주정책연구아카이브(GPA) 시스템 개발.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C05,한국농어촌공사가 네팔에서 물 관리 정보를 디지털화하기 위해 추진하는 시범 시스템은 착수 후 얼마 동안 수행하나요?,hybrid,1.0,1.0,1,한국농어촌공사_네팔 수자원관리 정보화사업-Pilot 시스템 구축용역.hwp | 국가철도공단_철도인프라 디지털트윈 정보화전략계획(ISP) 수립 용역(변.hwp | 한국전기안전공사_전기안전 관제시스템 보안 모듈 개발 용역.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C05,한국농어촌공사가 네팔에서 물 관리 정보를 디지털화하기 위해 추진하는 시범 시스템은 착수 후 얼마 동안 수행하나요?,hybrid_rerank,1.0,1.0,1,한국농어촌공사_네팔 수자원관리 정보화사업-Pilot 시스템 구축용역.hwp | 한국농어촌공사_아세안+3 식량안보정보시스템(AFSIS) 3단계 협력(캄보디아.hwp | 한국전기안전공사_전기안전 관제시스템 보안 모듈 개발 용역.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C06,한국농어촌공사가 네팔의 수자원 정보를 관리할 시범 시스템을 만드는 데 편성한 예산은 얼마인가요? 세금 포함 여부도 알려주세요.,hybrid,1.0,1.0,1,한국농어촌공사_네팔 수자원관리 정보화사업-Pilot 시스템 구축용역.hwp | 한국수자원공사_수도사업장 통합 사고분석솔루션 시범구축 용역.hwp | 한국농어촌공사_아세안+3 식량안보정보시스템(AFSIS) 3단계 협력(캄보디아.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C06,한국농어촌공사가 네팔의 수자원 정보를 관리할 시범 시스템을 만드는 데 편성한 예산은 얼마인가요? 세금 포함 여부도 알려주세요.,hybrid_rerank,1.0,1.0,1,한국농어촌공사_네팔 수자원관리 정보화사업-Pilot 시스템 구축용역.hwp | 한국농어촌공사_아세안+3 식량안보정보시스템(AFSIS) 3단계 협력(캄보디아.hwp | 한국수자원공사_수도사업장 통합 사고분석솔루션 시범구축 용역.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C07,인천공항운영서비스가 회계·인사 등 경영업무를 통합할 차세대 시스템을 구축하는 데 걸리는 기간은 얼마인가요?,hybrid,1.0,1.0,1,인천공항운영서비스(주)_인천공항운영서비스㈜ 차세대 ERP시스템 구축 .hwp | 세종테크노파크_세종테크노파크 인사정보 전산시스템 구축 용역 입찰공.hwp | 그랜드코리아레저(주)_2024년도 GKL  그룹웨어 시스템 구축 용역.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C07,인천공항운영서비스가 회계·인사 등 경영업무를 통합할 차세대 시스템을 구축하는 데 걸리는 기간은 얼마인가요?,hybrid_rerank,1.0,1.0,1,인천공항운영서비스(주)_인천공항운영서비스㈜ 차세대 ERP시스템 구축 .hwp | 한국철도공사 (용역)_예약발매시스템 개량 ISMP 용역.hwp | 한국어촌어항공단_한국어촌어항공단 경영관리시스템(ERP·GW) 기능 고도.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C08,"인천공항운영서비스가 경영업무를 하나로 통합하는 차세대 시스템에 투입하는 금액은 얼마이며, 부가가치세는 별도인가요?",hybrid,1.0,1.0,1,인천공항운영서비스(주)_인천공항운영서비스㈜ 차세대 ERP시스템 구축 .hwp | 고려대학교_차세대 포털·학사 정보시스템 구축사업.pdf | 한국철도공사 (용역)_예약발매시스템 개량 ISMP 용역.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C08,"인천공항운영서비스가 경영업무를 하나로 통합하는 차세대 시스템에 투입하는 금액은 얼마이며, 부가가치세는 별도인가요?",hybrid_rerank,1.0,1.0,1,인천공항운영서비스(주)_인천공항운영서비스㈜ 차세대 ERP시스템 구축 .hwp | 한국철도공사 (용역)_예약발매시스템 개량 ISMP 용역.hwp | 한국어촌어항공단_한국어촌어항공단 경영관리시스템(ERP·GW) 기능 고도.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C09,한국철도공사가 열차 운행기록을 자동으로 분석하는 체계를 개선하는 용역은 착수 후 며칠 동안 진행되나요?,hybrid,1.0,1.0,1,한국철도공사 (용역)_[재공고][긴급][협상형]운행정보기록 자동분석시스.hwp | 한국철도공사 (용역)_예약발매시스템 개량 ISMP 용역.hwp | 한국철도공사 (용역)_모바일오피스 시스템 고도화 용역(총체 및 1차).hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C09,한국철도공사가 열차 운행기록을 자동으로 분석하는 체계를 개선하는 용역은 착수 후 며칠 동안 진행되나요?,hybrid_rerank,1.0,1.0,1,한국철도공사 (용역)_[재공고][긴급][협상형]운행정보기록 자동분석시스.hwp | 한국철도공사 (용역)_예약발매시스템 개량 ISMP 용역.hwp | 한국수자원공사_용인 첨단 시스템반도체 국가산단 용수공급사업 타당성.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C10,한국수자원공사가 건설 업무를 하나로 관리하는 시스템을 고도화하는 과업은 착수 후 얼마나 수행하나요?,hybrid,1.0,1.0,1,한국수자원공사_건설통합시스템(CMS) 고도화.hwp | 한국수자원공사_용인 첨단 시스템반도체 국가산단 용수공급사업 타당성.hwp | (재)예술경영지원센터_통합 정보시스템 구축 사전 컨설팅.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C10,한국수자원공사가 건설 업무를 하나로 관리하는 시스템을 고도화하는 과업은 착수 후 얼마나 수행하나요?,hybrid_rerank,1.0,1.0,1,한국수자원공사_건설통합시스템(CMS) 고도화.hwp | 한국수자원공사_용인 첨단 시스템반도체 국가산단 용수공급사업 타당성.hwp | 인천광역시_인천일자리플랫폼 정보시스템 구축 ISP 수립용역.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C11,한국철도공사 운행정보기록 자동분석시스템 개량 사업은 하도급이 가능한가요?,hybrid,0.5,2.0,1,한국연구재단_2024년 대학산학협력활동 실태조사 시스템(UICC) 기능개선.hwp | 한국철도공사 (용역)_[재공고][긴급][협상형]운행정보기록 자동분석시스.hwp | 국민연금공단_2024년 이러닝시스템 운영 용역.hwp,False,0.0,0.0,0.0,True,1.0,0.6309297535714575,0.5,True,1.0,0.6309297535714575,0.5,True,1.0,0.6309297535714575,0.5
C11,한국철도공사 운행정보기록 자동분석시스템 개량 사업은 하도급이 가능한가요?,hybrid_rerank,1.0,1.0,1,한국철도공사 (용역)_[재공고][긴급][협상형]운행정보기록 자동분석시스.hwp | 국민연금공단_2024년 이러닝시스템 운영 용역.hwp | 한국연구재단_2024년 기초학문자료센터 시스템 운영 및 연구성과물 DB구.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C12,GKL 그룹웨어 시스템 구축사업은 하도급이 가능한가요? 공동수급 조건도 알려주세요.,hybrid,0.5,2.0,1,인천광역시_도시계획위원회 통합관리시스템 구축용역.hwp | 그랜드코리아레저(주)_2024년도 GKL  그룹웨어 시스템 구축 용역.hwp | 한국연구재단_2024년 대학산학협력활동 실태조사 시스템(UICC) 기능개선.hwp,False,0.0,0.0,0.0,True,1.0,0.6309297535714575,0.5,True,1.0,0.6309297535714575,0.5,True,1.0,0.6309297535714575,0.5
C12,GKL 그룹웨어 시스템 구축사업은 하도급이 가능한가요? 공동수급 조건도 알려주세요.,hybrid_rerank,1.0,1.0,1,"그랜드코리아레저(주)_2024년도 GKL  그룹웨어 시스템 구축 용역.hwp | 인천광역시_도시계획위원회 통합관리시스템 구축용역.hwp | 서울특별시 여성가족재단_(재공고, 협상) 서울 디지털성범죄 안심지원센.hwp",True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C13,인천공항운영서비스 차세대 ERP시스템 구축 사업은 공동계약이나 하도급이 가능한가요?,hybrid,0.5,2.0,1,국립중앙의료원_(긴급)「2024년도 차세대 응급의료 상황관리시스템 구축.hwp | 인천공항운영서비스(주)_인천공항운영서비스㈜ 차세대 ERP시스템 구축 .hwp | 한국재정정보원_e나라도움 업무시스템 웹 접근성 컨설팅.hwp,False,0.0,0.0,0.0,True,1.0,0.6309297535714575,0.5,True,1.0,0.6309297535714575,0.5,True,1.0,0.6309297535714575,0.5
C13,인천공항운영서비스 차세대 ERP시스템 구축 사업은 공동계약이나 하도급이 가능한가요?,hybrid_rerank,1.0,1.0,1,"인천공항운영서비스(주)_인천공항운영서비스㈜ 차세대 ERP시스템 구축 .hwp | 서울특별시 여성가족재단_(재공고, 협상) 서울 디지털성범죄 안심지원센.hwp | 인천광역시_도시계획위원회 통합관리시스템 구축용역.hwp",True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C14,평택시 2024년도 버스정보시스템(BIS) 구축사업에서 기술능력 평가점수가 해당 평가분야 배점한도의 85% 미만이면 협상대상이 될 수 있나요?,hybrid,1.0,1.0,1,경기도 평택시_2024년도 평택시 버스정보시스템(BIS) 구축사업.hwp | 인천광역시_도시계획위원회 통합관리시스템 구축용역.hwp | 인천광역시 동구_수도국산달동네박물관 전시해설 시스템 구축(협상에 .hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C14,평택시 2024년도 버스정보시스템(BIS) 구축사업에서 기술능력 평가점수가 해당 평가분야 배점한도의 85% 미만이면 협상대상이 될 수 있나요?,hybrid_rerank,1.0,1.0,1,경기도 평택시_2024년도 평택시 버스정보시스템(BIS) 구축사업.hwp | (사）한국대학스포츠협의회_KUSF 체육특기자 경기기록 관리시스템 개발.hwp | 인천광역시_인천일자리플랫폼 정보시스템 구축 ISP 수립용역.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C15,국방과학연구소 '기록관리시스템 통합 활용 및 보안 환경 구축' 사업에 공동수급체 소속이 아닌 외부 인력을 투입해도 되나요? 투입할 경우 하도급으로 처리되나요?,hybrid,0.5,2.0,1,KOICA 전자조달_[긴급] [지문] [국제] 우즈베키스탄 열린 의정활동 상하원 .hwp | 국방과학연구소_기록관리시스템 통합 활용 및 보안 환경 구축.hwp | 국립중앙의료원_(긴급)「2024년도 차세대 응급의료 상황관리시스템 구축.hwp,False,0.0,0.0,0.0,True,1.0,0.6309297535714575,0.5,True,1.0,0.6309297535714575,0.5,True,1.0,0.6309297535714575,0.5
C15,국방과학연구소 '기록관리시스템 통합 활용 및 보안 환경 구축' 사업에 공동수급체 소속이 아닌 외부 인력을 투입해도 되나요? 투입할 경우 하도급으로 처리되나요?,hybrid_rerank,0.125,8.0,1,(재)예술경영지원센터_통합 정보시스템 구축 사전 컨설팅.hwp | 국립중앙의료원_(긴급)「2024년도 차세대 응급의료 상황관리시스템 구축.hwp | 한국사학진흥재단_대학재정정보시스템(기본재산 및 기채 사후관리) 고.hwp,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,True,1.0,0.31546487678572877,0.125
C16,한국철도공사 운행정보기록 자동분석시스템 개량 사업은 왜 제안서 보상 대상이 아닌가요?,hybrid,1.0,1.0,1,한국철도공사 (용역)_[재공고][긴급][협상형]운행정보기록 자동분석시스.hwp | 한국수자원공사_수도사업장 통합 사고분석솔루션 시범구축 용역.hwp | 남서울대학교_[혁신-국고] 남서울대학교 스마트 정보시스템 활성화(학사.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C16,한국철도공사 운행정보기록 자동분석시스템 개량 사업은 왜 제안서 보상 대상이 아닌가요?,hybrid_rerank,0.125,8.0,1,대한적십자사 의료원_적십자병원 병원정보 재해복구시스템 구축 용역 .hwp | 고양도시관리공사_관산근린공원 다목적구장 홈페이지 및 회원 통합운영.hwp | 한국수자원공사_수도사업장 통합 사고분석솔루션 시범구축 용역.hwp,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,True,1.0,0.31546487678572877,0.125
C17,인천공항운영서비스 차세대 ERP시스템 구축 사업의 기술평가와 가격평가 비율은 어떻게 되나요?,hybrid,0.5,2.0,1,"대한장애인체육회_2025년 전국장애인체육대회 전산 및 시스템, 홈페이지 .hwp | 인천공항운영서비스(주)_인천공항운영서비스㈜ 차세대 ERP시스템 구축 .hwp | 인천광역시_인천일자리플랫폼 정보시스템 구축 ISP 수립용역.hwp",False,0.0,0.0,0.0,True,1.0,0.6309297535714575,0.5,True,1.0,0.6309297535714575,0.5,True,1.0,0.6309297535714575,0.5
C17,인천공항운영서비스 차세대 ERP시스템 구축 사업의 기술평가와 가격평가 비율은 어떻게 되나요?,hybrid_rerank,1.0,1.0,1,인천공항운영서비스(주)_인천공항운영서비스㈜ 차세대 ERP시스템 구축 .hwp | 한국건강가정진흥원_2025년 아이돌봄인력 인적성 검사 정보시스템 운영.hwp | 한국어촌어항공단_한국어촌어항공단 경영관리시스템(ERP·GW) 기능 고도.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C18,한국농어촌공사 네팔 수자원관리 정보화사업 Pilot 시스템 구축용역에 참여하려면 나라장터(G2B) 등록을 언제까지 마쳐야 하나요?,hybrid,1.0,1.0,1,"한국농어촌공사_네팔 수자원관리 정보화사업-Pilot 시스템 구축용역.hwp | 경기도사회서비스원_2024년 통합사회정보시스템 운영지원.hwp | 서울특별시 여성가족재단_(재공고, 협상) 서울 디지털성범죄 안심지원센.hwp",True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C18,한국농어촌공사 네팔 수자원관리 정보화사업 Pilot 시스템 구축용역에 참여하려면 나라장터(G2B) 등록을 언제까지 마쳐야 하나요?,hybrid_rerank,1.0,1.0,1,한국농어촌공사_네팔 수자원관리 정보화사업-Pilot 시스템 구축용역.hwp | 한국농어촌공사_아세안+3 식량안보정보시스템(AFSIS) 3단계 협력(캄보디아.hwp | (재)예술경영지원센터_통합 정보시스템 구축 사전 컨설팅.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C19,"다음 6개 사업의 기술평가와 가격평가 비율을 비교해주세요. 평가비율이 같은 사업끼리 묶고, 비율 차이의 이유가 각 문서에 나와 있는지도 알려주세요. 비교 대상은 평택시 BIS 구축사업, 인천공항운영서비스 차세대 ERP 구축사업, 한국철도공사 운행정보기록 자동분석시스템 개량 사업, 국방과학연구소 기록관리시스템 통합 활용 및 보안 환경 구축 사업, GKL 그룹웨어 구축사업, 한국농어촌공사 네팔 수자원관리 Pilot 시스템 구축용역입니다.",hybrid,1.0,1.0,6,경기도 평택시_2024년도 평택시 버스정보시스템(BIS) 구축사업.hwp | 한국철도공사 (용역)_[재공고][긴급][협상형]운행정보기록 자동분석시스.hwp | 한국농어촌공사_네팔 수자원관리 정보화사업-Pilot 시스템 구축용역.hwp,True,0.16666666666666666,1.0,1.0,True,0.5,1.0,1.0,True,0.6666666666666666,0.8687949224876582,1.0,True,0.8333333333333334,0.8662406555609835,1.0
C19,"다음 6개 사업의 기술평가와 가격평가 비율을 비교해주세요. 평가비율이 같은 사업끼리 묶고, 비율 차이의 이유가 각 문서에 나와 있는지도 알려주세요. 비교 대상은 평택시 BIS 구축사업, 인천공항운영서비스 차세대 ERP 구축사업, 한국철도공사 운행정보기록 자동분석시스템 개량 사업, 국방과학연구소 기록관리시스템 통합 활용 및 보안 환경 구축 사업, GKL 그룹웨어 구축사업, 한국농어촌공사 네팔 수자원관리 Pilot 시스템 구축용역입니다.",hybrid_rerank,1.0,1.0,6,인천공항운영서비스(주)_인천공항운영서비스㈜ 차세대 ERP시스템 구축 .hwp | 경기도 평택시_2024년도 평택시 버스정보시스템(BIS) 구축사업.hwp | 서울특별시_2024년 지도정보 플랫폼 및 전문활용 연계 시스템 고도화 용.pdf,True,0.16666666666666666,1.0,1.0,True,0.3333333333333333,0.7653606369886217,1.0,True,0.5,0.6843515475204855,1.0,True,0.5,0.6105858728157117,1.0
C20,GKL 그룹웨어 사업과 인천공항운영서비스 ERP 사업의 예산 차이는 얼마이며 어느 사업이 더 큰가요?,hybrid,1.0,1.0,2,인천공항운영서비스(주)_인천공항운영서비스㈜ 차세대 ERP시스템 구축 .hwp | 그랜드코리아레저(주)_2024년도 GKL  그룹웨어 시스템 구축 용역.hwp | 세종테크노파크_세종테크노파크 인사정보 전산시스템 구축 용역 입찰공.hwp,True,0.5,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C20,GKL 그룹웨어 사업과 인천공항운영서비스 ERP 사업의 예산 차이는 얼마이며 어느 사업이 더 큰가요?,hybrid_rerank,1.0,1.0,2,인천공항운영서비스(주)_인천공항운영서비스㈜ 차세대 ERP시스템 구축 .hwp | 그랜드코리아레저(주)_2024년도 GKL  그룹웨어 시스템 구축 용역.hwp | 한국어촌어항공단_한국어촌어항공단 경영관리시스템(ERP·GW) 기능 고도.hwp,True,0.5,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C21,한국농어촌공사 아세안+3 AFSIS 3단계 협력 캄보디아 PMC 용역 문서는 현재 파이프라인에서 텍스트 추출이 정상적으로 완료되나요?,hybrid,1.0,1.0,1,한국농어촌공사_아세안+3 식량안보정보시스템(AFSIS) 3단계 협력(캄보디아.hwp | 한국사회보장정보원_라오스 보건의료정보화 협력을 위한 사전타당성 조.hwp | 한국보건산업진흥원_의료기기산업 종합정보시스템(정보관리기관) 기능.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C21,한국농어촌공사 아세안+3 AFSIS 3단계 협력 캄보디아 PMC 용역 문서는 현재 파이프라인에서 텍스트 추출이 정상적으로 완료되나요?,hybrid_rerank,1.0,1.0,1,한국농어촌공사_아세안+3 식량안보정보시스템(AFSIS) 3단계 협력(캄보디아.hwp | 한국사회보장정보원_라오스 보건의료정보화 협력을 위한 사전타당성 조.hwp | 한국보건산업진흥원_의료기기산업 종합정보시스템(정보관리기관) 기능.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C22,대전대학교 MILE 전산시스템 구축 문서는 현재 파이프라인에서 텍스트 추출이 정상적으로 완료되나요?,hybrid,1.0,1.0,1,대전대학교_대전대학교 2024학년도 다층적 융합 학습경험 플랫폼(MILE) 전.hwp | 한국보건산업진흥원_의료기기산업 종합정보시스템(정보관리기관) 기능.hwp | 한국어촌어항공단_한국어촌어항공단 경영관리시스템(ERP·GW) 기능 고도.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C22,대전대학교 MILE 전산시스템 구축 문서는 현재 파이프라인에서 텍스트 추출이 정상적으로 완료되나요?,hybrid_rerank,1.0,1.0,1,대전대학교_대전대학교 2024학년도 다층적 융합 학습경험 플랫폼(MILE) 전.hwp | 남서울대학교_[혁신-국고] 남서울대학교 스마트 정보시스템 활성화(학사.hwp | 고려대학교_차세대 포털·학사 정보시스템 구축사업.pdf,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C23,한국농어촌공사 네팔 수자원관리 정보화사업 Pilot 시스템 구축용역의 계약이행보증금 비율이 문서에 명시되어 있나요? 명시되어 있다면 몇 퍼센트인가요?,hybrid,1.0,1.0,1,한국농어촌공사_네팔 수자원관리 정보화사업-Pilot 시스템 구축용역.hwp | 한국농어촌공사_아세안+3 식량안보정보시스템(AFSIS) 3단계 협력(캄보디아.hwp | 한국산업단지공단_산단 안전정보시스템 1차 구축 용역.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C23,한국농어촌공사 네팔 수자원관리 정보화사업 Pilot 시스템 구축용역의 계약이행보증금 비율이 문서에 명시되어 있나요? 명시되어 있다면 몇 퍼센트인가요?,hybrid_rerank,1.0,1.0,1,한국농어촌공사_네팔 수자원관리 정보화사업-Pilot 시스템 구축용역.hwp | 한국농어촌공사_아세안+3 식량안보정보시스템(AFSIS) 3단계 협력(캄보디아.hwp | 한국수출입은행_(긴급) 모잠비크 마푸토 지능형교통시스템(ITS) 구축사업.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C24,한국철도공사 운행정보기록 자동분석시스템 개량 사업에서 공동수급 시 최소지분율과 구성원 수 상한은 어떻게 되나요?,hybrid,0.5,2.0,1,한국산업단지공단_산단 안전정보시스템 1차 구축 용역.hwp | 한국철도공사 (용역)_[재공고][긴급][협상형]운행정보기록 자동분석시스.hwp | 한국전기안전공사_전기안전 관제시스템 보안 모듈 개발 용역.hwp,False,0.0,0.0,0.0,True,1.0,0.6309297535714575,0.5,True,1.0,0.6309297535714575,0.5,True,1.0,0.6309297535714575,0.5
C24,한국철도공사 운행정보기록 자동분석시스템 개량 사업에서 공동수급 시 최소지분율과 구성원 수 상한은 어떻게 되나요?,hybrid_rerank,0.1111111111111111,9.0,1,한국산업단지공단_산단 안전정보시스템 1차 구축 용역.hwp | 재단법인스포츠윤리센터_스포츠윤리센터 LMS(학습지원시스템) 기능개선.hwp | 그랜드코리아레저(주)_2024년도 GKL  그룹웨어 시스템 구축 용역.hwp,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,True,1.0,0.3010299956639812,0.1111111111111111
C25,한국수자원공사 건설통합시스템(CMS) 고도화 사업의 제안요청서에 총 사업예산이 명시되어 있나요? 명시되어 있다면 얼마인가요?,hybrid,1.0,1.0,1,한국수자원공사_건설통합시스템(CMS) 고도화.hwp | 한국수자원조사기술원_수문자료정보관리시스템(HDIMS) 재구축 용역(3단계.hwp | 한국수자원공사_수도사업장 통합 사고분석솔루션 시범구축 용역.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
C25,한국수자원공사 건설통합시스템(CMS) 고도화 사업의 제안요청서에 총 사업예산이 명시되어 있나요? 명시되어 있다면 얼마인가요?,hybrid_rerank,1.0,1.0,1,한국수자원공사_건설통합시스템(CMS) 고도화.hwp | KOICA 전자조달_[긴급] [지문] [국제] 우즈베키스탄 열린 의정활동 상하원 .hwp | 한국수자원조사기술원_수문자료정보관리시스템(HDIMS) 재구축 용역(3단계.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
B1,철도 시설을 가상 공간에 구현하기 위한 디지털 전환 전략을 수립하는 공공기관 사업은 무엇인가요?,hybrid,1.0,1.0,1,국가철도공단_철도인프라 디지털트윈 정보화전략계획(ISP) 수립 용역(변.hwp | 한국철도공사 (용역)_예약발매시스템 개량 ISMP 용역.hwp | 남서울대학교_[혁신-국고] 남서울대학교 스마트 정보시스템 활성화(학사.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
B1,철도 시설을 가상 공간에 구현하기 위한 디지털 전환 전략을 수립하는 공공기관 사업은 무엇인가요?,hybrid_rerank,1.0,1.0,1,국가철도공단_철도인프라 디지털트윈 정보화전략계획(ISP) 수립 용역(변.hwp | 한국철도공사 (용역)_예약발매시스템 개량 ISMP 용역.hwp | 한국철도공사 (용역)_모바일오피스 시스템 고도화 용역(총체 및 1차).hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
B2,기상재해 정보를 한곳에 모으고 경보까지 연계하려는 봉화군 사업은 무엇인가요?,hybrid,1.0,1.0,1,경상북도 봉화군_봉화군 재난통합관리시스템 고도화 사업(협상)(긴급).hwp | 한국수자원공사_수도사업장 통합 사고분석솔루션 시범구축 용역.hwp | 그랜드코리아레저(주)_2024년도 GKL  그룹웨어 시스템 구축 용역.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
B2,기상재해 정보를 한곳에 모으고 경보까지 연계하려는 봉화군 사업은 무엇인가요?,hybrid_rerank,1.0,1.0,1,경상북도 봉화군_봉화군 재난통합관리시스템 고도화 사업(협상)(긴급).hwp | 한국산업단지공단_산단 안전정보시스템 1차 구축 용역.hwp | 한국수자원공사_수도사업장 통합 사고분석솔루션 시범구축 용역.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
